Company,Account Type,Twitter Handle,Year,Original Tweets Year,Retweets Year,Reply Tweets Year,Quote Tweets Year,Original Retweets Year,Original Tweet Likes Year,Original Tweet Replies Year,Original Tweet Quotes Year,Account Creation Date,Account Followers,Account Following,Account Likes,Account Public Lists,Original Tweets Total,Retweets Total,Reply Tweets Total,Quote Tweets Total,Original Tweet Retweets Total,Original Tweet Likes Total,Original Tweet Replies Total,Original Tweet Quotes Total
5,SYNCHRONOSS TECHNOLOGIES INC.,Corporate,@Synchronoss,2015,397.0,23.0,0.0,1.0,140,239,7,0,2009-04-14 12:23:38+00:00,1752,718,475,113,2208,198,38,52,1401,3978,195,119
6,SYNCHRONOSS TECHNOLOGIES INC.,Corporate,@Synchronoss,2016,407.0,21.0,0.0,9.0,147,278,4,2,2009-04-14 12:23:38+00:00,1752,718,475,113,2208,198,38,52,1401,3978,195,119
7,SYNCHRONOSS TECHNOLOGIES INC.,Corporate,@Synchronoss,2017,305.0,46.0,0.0,0.0,193,296,2,6,2009-04-14 12:23:38+00:00,1752,718,475,113,2208,198,38,52,1401,3978,195,119
8,SYNCHRONOSS TECHNOLOGIES INC.,Corporate,@Synchronoss,2018,184.0,27.0,2.0,15.0,204,765,17,35,2009-04-14 12:23:38+00:00,1752,718,475,113,2208,198,38,52,1401,3978,195,119
9,SYNCHRONOSS TECHNOLOGIES INC.,Corporate,@Synchronoss,2019,117.0,45.0,9.0,11.0,304,1154,24,42,2009-04-14 12:23:38+00:00,1752,718,475,113,2208,198,38,52,1401,3978,195,119
10,SYNCHRONOSS TECHNOLOGIES INC.,Corporate,@Synchronoss,2020,63.0,7.0,7.0,0.0,129,410,53,23,2009-04-14 12:23:38+00:00,1752,718,475,113,2208,198,38,52,1401,3978,195,119
11,SYNCHRONOSS TECHNOLOGIES INC.,Corporate,@Synchronoss,2021,73.0,2.0,1.0,4.0,99,402,67,7,2009-04-14 12:23:38+00:00,1752,718,475,113,2208,198,38,52,1401,3978,195,119
12,SYNCHRONOSS TECHNOLOGIES INC.,Corporate,@Synchronoss,2022,109.0,2.0,3.0,12.0,87,381,4,4,2009-04-14 12:23:38+00:00,1752,718,475,113,2208,198,38,52,1401,3978,195,119
0,OLD NATIONAL BANCORP,Corporate,@Old_National,2010,50.0,0.0,0.0,0.0,0,0,0,0,2009-12-29 19:47:35+00:00,2618,416,4248,61,15026,3834,1818,628,3870,9494,704,356
1,OLD NATIONAL BANCORP,Corporate,@Old_National,2011,162.0,22.0,70.0,0.0,6,0,6,0,2009-12-29 19:47:35+00:00,2618,416,4248,61,15026,3834,1818,628,3870,9494,704,356
2,OLD NATIONAL BANCORP,Corporate,@Old_National,2012,300.0,84.0,0.0,0.0,24,6,12,0,2009-12-29 19:47:35+00:00,2618,416,4248,61,15026,3834,1818,628,3870,9494,704,356
3,OLD NATIONAL BANCORP,Corporate,@Old_National,2013,642.0,170.0,32.0,0.0,76,44,14,0,2009-12-29 19:47:35+00:00,2618,416,4248,61,15026,3834,1818,628,3870,9494,704,356
4,OLD NATIONAL BANCORP,Corporate,@Old_National,2014,576.0,184.0,22.0,0.0,90,88,12,0,2009-12-29 19:47:35+00:00,2618,416,4248,61,15026,3834,1818,628,3870,9494,704,356
5,OLD NATIONAL BANCORP,Corporate,@Old_National,2015,1008.0,162.0,8.0,0.0,190,384,48,0,2009-12-29 19:47:35+00:00,2618,416,4248,61,15026,3834,1818,628,3870,9494,704,356
6,OLD NATIONAL BANCORP,Corporate,@Old_National,2016,1026.0,52.0,116.0,0.0,482,936,26,38,2009-12-29 19:47:35+00:00,2618,416,4248,61,15026,3834,1818,628,3870,9494,704,356
7,OLD NATIONAL BANCORP,Corporate,@Old_National,2017,2264.0,578.0,124.0,108.0,936,2164,30,86,2009-12-29 19:47:35+00:00,2618,416,4248,61,15026,3834,1818,628,3870,9494,704,356
8,OLD NATIONAL BANCORP,Corporate,@Old_National,2018,3220.0,802.0,152.0,178.0,778,1934,66,84,2009-12-29 19:47:35+00:00,2618,416,4248,61,15026,3834,1818,628,3870,9494,704,356
9,OLD NATIONAL BANCORP,Corporate,@Old_National,2019,2418.0,880.0,170.0,150.0,556,1360,50,74,2009-12-29 19:47:35+00:00,2618,416,4248,61,15026,3834,1818,628,3870,9494,704,356
10,OLD NATIONAL BANCORP,Corporate,@Old_National,2020,1590.0,434.0,338.0,58.0,432,878,68,32,2009-12-29 19:47:35+00:00,2618,416,4248,61,15026,3834,1818,628,3870,9494,704,356
11,OLD NATIONAL BANCORP,Corporate,@Old_National,2021,1276.0,262.0,278.0,96.0,186,954,62,20,2009-12-29 19:47:35+00:00,2618,416,4248,61,15026,3834,1818,628,3870,9494,704,356
12,OLD NATIONAL BANCORP,Corporate,@Old_National,2022,494.0,204.0,508.0,38.0,114,746,310,22,2009-12-29 19:47:35+00:00,2618,416,4248,61,15026,3834,1818,628,3870,9494,704,356
0,CRAY INC.,Corporate,@HPE_Cray,2009,31.0,0.0,4.0,0.0,0,1,0,0,2009-08-10 17:05:45+00:00,14521,894,4808,397,6152,2339,201,125,12304,20978,1021,725
1,CRAY INC.,Corporate,@HPE_Cray,2010,111.0,46.0,1.0,0.0,59,16,0,0,2009-08-10 17:05:45+00:00,14521,894,4808,397,6152,2339,201,125,12304,20978,1021,725
2,CRAY INC.,Corporate,@HPE_Cray,2011,153.0,90.0,15.0,0.0,148,56,8,0,2009-08-10 17:05:45+00:00,14521,894,4808,397,6152,2339,201,125,12304,20978,1021,725
3,CRAY INC.,Corporate,@HPE_Cray,2012,128.0,69.0,5.0,0.0,252,52,11,0,2009-08-10 17:05:45+00:00,14521,894,4808,397,6152,2339,201,125,12304,20978,1021,725
4,CRAY INC.,Corporate,@HPE_Cray,2013,586.0,72.0,14.0,0.0,603,230,71,0,2009-08-10 17:05:45+00:00,14521,894,4808,397,6152,2339,201,125,12304,20978,1021,725
5,CRAY INC.,Corporate,@HPE_Cray,2014,844.0,384.0,26.0,0.0,1811,1357,117,0,2009-08-10 17:05:45+00:00,14521,894,4808,397,6152,2339,201,125,12304,20978,1021,725
6,CRAY INC.,Corporate,@HPE_Cray,2015,1029.0,461.0,36.0,25.0,2016,2183,153,1,2009-08-10 17:05:45+00:00,14521,894,4808,397,6152,2339,201,125,12304,20978,1021,725
7,CRAY INC.,Corporate,@HPE_Cray,2016,866.0,409.0,26.0,26.0,1827,2546,97,96,2009-08-10 17:05:45+00:00,14521,894,4808,397,6152,2339,201,125,12304,20978,1021,725
8,CRAY INC.,Corporate,@HPE_Cray,2017,579.0,189.0,4.0,19.0,1165,1854,91,122,2009-08-10 17:05:45+00:00,14521,894,4808,397,6152,2339,201,125,12304,20978,1021,725
9,CRAY INC.,Corporate,@HPE_Cray,2018,686.0,294.0,12.0,16.0,1112,2168,199,134,2009-08-10 17:05:45+00:00,14521,894,4808,397,6152,2339,201,125,12304,20978,1021,725
10,CRAY INC.,Corporate,@HPE_Cray,2019,618.0,101.0,44.0,12.0,1727,4005,119,225,2009-08-10 17:05:45+00:00,14521,894,4808,397,6152,2339,201,125,12304,20978,1021,725
11,CRAY INC.,Corporate,@HPE_Cray,2020,144.0,72.0,5.0,8.0,642,4208,96,75,2009-08-10 17:05:45+00:00,14521,894,4808,397,6152,2339,201,125,12304,20978,1021,725
12,CRAY INC.,Corporate,@HPE_Cray,2021,295.0,112.0,5.0,15.0,706,1731,47,46,2009-08-10 17:05:45+00:00,14521,894,4808,397,6152,2339,201,125,12304,20978,1021,725
13,CRAY INC.,Corporate,@HPE_Cray,2022,82.0,40.0,4.0,4.0,236,571,12,26,2009-08-10 17:05:45+00:00,14521,894,4808,397,6152,2339,201,125,12304,20978,1021,725
0,EXPONENT INC.,Corporate,@expo,2015,21,59,22,8,76,195,13,0,2015-05-24 22:58:51+00:00,40653,1393,8367,596,399,2100,912,202,7179,28913,949,826
1,EXPONENT INC.,Corporate,@expo,2016,25,123,95,12,143,406,17,5,2015-05-24 22:58:51+00:00,40653,1393,8367,596,399,2100,912,202,7179,28913,949,826
2,EXPONENT INC.,Corporate,@expo,2017,67,374,291,19,985,3270,111,85,2015-05-24 22:58:51+00:00,40653,1393,8367,596,399,2100,912,202,7179,28913,949,826
3,EXPONENT INC.,Corporate,@expo,2018,152,173,144,13,1635,5915,129,144,2015-05-24 22:58:51+00:00,40653,1393,8367,596,399,2100,912,202,7179,28913,949,826
4,EXPONENT INC.,Corporate,@expo,2019,39,313,134,15,1412,5484,253,174,2015-05-24 22:58:51+00:00,40653,1393,8367,596,399,2100,912,202,7179,28913,949,826
5,EXPONENT INC.,Corporate,@expo,2020,38,515,124,96,1338,6085,211,188,2015-05-24 22:58:51+00:00,40653,1393,8367,596,399,2100,912,202,7179,28913,949,826
6,EXPONENT INC.,Corporate,@expo,2021,38,376,68,29,985,4732,131,154,2015-05-24 22:58:51+00:00,40653,1393,8367,596,399,2100,912,202,7179,28913,949,826
7,EXPONENT INC.,Corporate,@expo,2022,19,167,34,10,605,2826,84,76,2015-05-24 22:58:51+00:00,40653,1393,8367,596,399,2100,912,202,7179,28913,949,826
0,HUB GROUP INC. CL A,Corporate,@HubGroup,2012,33.0,1.0,0.0,0.0,8,4,3,0,2011-08-25 21:49:07+00:00,6282,1234,1545,178,6310,290,346,234,2952,5927,494,121
1,HUB GROUP INC. CL A,Corporate,@HubGroup,2013,55.0,9.0,1.0,0.0,23,9,6,0,2011-08-25 21:49:07+00:00,6282,1234,1545,178,6310,290,346,234,2952,5927,494,121
2,HUB GROUP INC. CL A,Corporate,@HubGroup,2014,1095.0,62.0,30.0,0.0,220,209,22,0,2011-08-25 21:49:07+00:00,6282,1234,1545,178,6310,290,346,234,2952,5927,494,121
3,HUB GROUP INC. CL A,Corporate,@HubGroup,2015,2209.0,125.0,173.0,97.0,1505,2072,272,2,2011-08-25 21:49:07+00:00,6282,1234,1545,178,6310,290,346,234,2952,5927,494,121
4,HUB GROUP INC. CL A,Corporate,@HubGroup,2016,1817.0,52.0,126.0,109.0,762,1827,78,45,2011-08-25 21:49:07+00:00,6282,1234,1545,178,6310,290,346,234,2952,5927,494,121
5,HUB GROUP INC. CL A,Corporate,@HubGroup,2017,674.0,21.0,11.0,26.0,234,782,33,35,2011-08-25 21:49:07+00:00,6282,1234,1545,178,6310,290,346,234,2952,5927,494,121
6,HUB GROUP INC. CL A,Corporate,@HubGroup,2018,87.0,8.0,0.0,0.0,72,206,5,8,2011-08-25 21:49:07+00:00,6282,1234,1545,178,6310,290,346,234,2952,5927,494,121
7,HUB GROUP INC. CL A,Corporate,@HubGroup,2019,130.0,5.0,2.0,1.0,83,379,12,8,2011-08-25 21:49:07+00:00,6282,1234,1545,178,6310,290,346,234,2952,5927,494,121
8,HUB GROUP INC. CL A,Corporate,@HubGroup,2020,82.0,0.0,0.0,0.0,23,224,10,7,2011-08-25 21:49:07+00:00,6282,1234,1545,178,6310,290,346,234,2952,5927,494,121
9,HUB GROUP INC. CL A,Corporate,@HubGroup,2021,100.0,7.0,3.0,1.0,19,175,33,8,2011-08-25 21:49:07+00:00,6282,1234,1545,178,6310,290,346,234,2952,5927,494,121
10,HUB GROUP INC. CL A,Corporate,@HubGroup,2022,28.0,0.0,0.0,0.0,3,40,20,8,2011-08-25 21:49:07+00:00,6282,1234,1545,178,6310,290,346,234,2952,5927,494,121
0,GENTHERM INC,Corporate,@Gentherm,2013,34.0,1.0,0.0,0.0,5,7,0,0,2011-12-01 20:53:47+00:00,795,329,213,32,1282,146,458,34,578,1857,41,86
1,GENTHERM INC,Corporate,@Gentherm,2014,101.0,2.0,3.0,0.0,11,40,0,0,2011-12-01 20:53:47+00:00,795,329,213,32,1282,146,458,34,578,1857,41,86
2,GENTHERM INC,Corporate,@Gentherm,2015,217.0,6.0,0.0,0.0,33,68,9,0,2011-12-01 20:53:47+00:00,795,329,213,32,1282,146,458,34,578,1857,41,86
3,GENTHERM INC,Corporate,@Gentherm,2016,247.0,2.0,2.0,5.0,68,208,3,6,2011-12-01 20:53:47+00:00,795,329,213,32,1282,146,458,34,578,1857,41,86
4,GENTHERM INC,Corporate,@Gentherm,2017,193.0,48.0,370.0,8.0,148,272,8,31,2011-12-01 20:53:47+00:00,795,329,213,32,1282,146,458,34,578,1857,41,86
5,GENTHERM INC,Corporate,@Gentherm,2018,112.0,54.0,77.0,2.0,131,322,4,11,2011-12-01 20:53:47+00:00,795,329,213,32,1282,146,458,34,578,1857,41,86
6,GENTHERM INC,Corporate,@Gentherm,2019,57.0,19.0,1.0,2.0,38,157,3,6,2011-12-01 20:53:47+00:00,795,329,213,32,1282,146,458,34,578,1857,41,86
7,GENTHERM INC,Corporate,@Gentherm,2020,63.0,3.0,1.0,1.0,44,176,5,6,2011-12-01 20:53:47+00:00,795,329,213,32,1282,146,458,34,578,1857,41,86
8,GENTHERM INC,Corporate,@Gentherm,2021,136.0,5.0,1.0,9.0,55,325,2,14,2011-12-01 20:53:47+00:00,795,329,213,32,1282,146,458,34,578,1857,41,86
9,GENTHERM INC,Corporate,@Gentherm,2022,122.0,6.0,3.0,7.0,45,282,7,12,2011-12-01 20:53:47+00:00,795,329,213,32,1282,146,458,34,578,1857,41,86
0,DINEEQUITY INC.,Corporate,@IHOP,2012,1119.0,24.0,9865.0,0.0,4930,1028,1671,3,2012-01-26 20:03:48+00:00,348288,2,159911,920,7661,317,132429,73,845147,1344999,129279,170832
1,DINEEQUITY INC.,Corporate,@IHOP,2013,1902.0,75.0,4996.0,0.0,18896,9579,4391,0,2012-01-26 20:03:48+00:00,348288,2,159911,920,7661,317,132429,73,845147,1344999,129279,170832
2,DINEEQUITY INC.,Corporate,@IHOP,2014,1138.0,83.0,5123.0,0.0,184606,159472,23636,41,2012-01-26 20:03:48+00:00,348288,2,159911,920,7661,317,132429,73,845147,1344999,129279,170832
3,DINEEQUITY INC.,Corporate,@IHOP,2015,1336.0,73.0,21957.0,13.0,274538,294756,18466,99,2012-01-26 20:03:48+00:00,348288,2,159911,920,7661,317,132429,73,845147,1344999,129279,170832
4,DINEEQUITY INC.,Corporate,@IHOP,2016,745.0,17.0,29456.0,0.0,141393,213117,8662,7332,2012-01-26 20:03:48+00:00,348288,2,159911,920,7661,317,132429,73,845147,1344999,129279,170832
5,DINEEQUITY INC.,Corporate,@IHOP,2017,711.0,22.0,19974.0,1.0,116101,234515,8366,23956,2012-01-26 20:03:48+00:00,348288,2,159911,920,7661,317,132429,73,845147,1344999,129279,170832
6,DINEEQUITY INC.,Corporate,@IHOP,2018,235.0,6.0,31848.0,7.0,71077,239709,47384,120168,2012-01-26 20:03:48+00:00,348288,2,159911,920,7661,317,132429,73,845147,1344999,129279,170832
7,DINEEQUITY INC.,Corporate,@IHOP,2019,183.0,3.0,5186.0,4.0,11315,50021,8362,12308,2012-01-26 20:03:48+00:00,348288,2,159911,920,7661,317,132429,73,845147,1344999,129279,170832
8,DINEEQUITY INC.,Corporate,@IHOP,2020,86.0,0.0,1474.0,3.0,5380,23070,1780,1791,2012-01-26 20:03:48+00:00,348288,2,159911,920,7661,317,132429,73,845147,1344999,129279,170832
9,DINEEQUITY INC.,Corporate,@IHOP,2021,71.0,2.0,1534.0,7.0,1327,9629,2659,484,2012-01-26 20:03:48+00:00,348288,2,159911,920,7661,317,132429,73,845147,1344999,129279,170832
10,DINEEQUITY INC.,Corporate,@IHOP,2022,135.0,12.0,1016.0,38.0,15584,110103,3902,4650,2012-01-26 20:03:48+00:00,348288,2,159911,920,7661,317,132429,73,845147,1344999,129279,170832
0,MERITAGE HOMES CORP.,Corporate,@MeritageHomes,2009,138.0,0.0,31.0,0.0,0,1,0,0,2008-08-11 22:05:34+00:00,17019,4276,1477,246,3262,427,1458,11,1403,2108,501,82
1,MERITAGE HOMES CORP.,Corporate,@MeritageHomes,2010,174.0,1.0,0.0,0.0,37,7,0,0,2008-08-11 22:05:34+00:00,17019,4276,1477,246,3262,427,1458,11,1403,2108,501,82
2,MERITAGE HOMES CORP.,Corporate,@MeritageHomes,2011,211.0,1.0,23.0,0.0,407,24,8,0,2008-08-11 22:05:34+00:00,17019,4276,1477,246,3262,427,1458,11,1403,2108,501,82
3,MERITAGE HOMES CORP.,Corporate,@MeritageHomes,2012,98.0,23.0,82.0,0.0,51,10,21,0,2008-08-11 22:05:34+00:00,17019,4276,1477,246,3262,427,1458,11,1403,2108,501,82
4,MERITAGE HOMES CORP.,Corporate,@MeritageHomes,2013,183.0,68.0,157.0,0.0,65,40,28,0,2008-08-11 22:05:34+00:00,17019,4276,1477,246,3262,427,1458,11,1403,2108,501,82
5,MERITAGE HOMES CORP.,Corporate,@MeritageHomes,2014,806.0,172.0,230.0,0.0,254,259,105,0,2008-08-11 22:05:34+00:00,17019,4276,1477,246,3262,427,1458,11,1403,2108,501,82
6,MERITAGE HOMES CORP.,Corporate,@MeritageHomes,2015,947.0,125.0,301.0,7.0,257,416,49,0,2008-08-11 22:05:34+00:00,17019,4276,1477,246,3262,427,1458,11,1403,2108,501,82
7,MERITAGE HOMES CORP.,Corporate,@MeritageHomes,2016,234.0,19.0,46.0,3.0,105,294,11,8,2008-08-11 22:05:34+00:00,17019,4276,1477,246,3262,427,1458,11,1403,2108,501,82
8,MERITAGE HOMES CORP.,Corporate,@MeritageHomes,2017,41.0,2.0,114.0,0.0,49,153,38,6,2008-08-11 22:05:34+00:00,17019,4276,1477,246,3262,427,1458,11,1403,2108,501,82
9,MERITAGE HOMES CORP.,Corporate,@MeritageHomes,2018,53.0,0.0,116.0,1.0,67,266,25,25,2008-08-11 22:05:34+00:00,17019,4276,1477,246,3262,427,1458,11,1403,2108,501,82
10,MERITAGE HOMES CORP.,Corporate,@MeritageHomes,2019,57.0,6.0,85.0,0.0,23,86,32,12,2008-08-11 22:05:34+00:00,17019,4276,1477,246,3262,427,1458,11,1403,2108,501,82
11,MERITAGE HOMES CORP.,Corporate,@MeritageHomes,2020,117.0,2.0,59.0,0.0,36,169,84,14,2008-08-11 22:05:34+00:00,17019,4276,1477,246,3262,427,1458,11,1403,2108,501,82
12,MERITAGE HOMES CORP.,Corporate,@MeritageHomes,2021,172.0,1.0,125.0,0.0,39,316,51,12,2008-08-11 22:05:34+00:00,17019,4276,1477,246,3262,427,1458,11,1403,2108,501,82
13,MERITAGE HOMES CORP.,Corporate,@MeritageHomes,2022,31.0,7.0,89.0,0.0,13,67,49,5,2008-08-11 22:05:34+00:00,17019,4276,1477,246,3262,427,1458,11,1403,2108,501,82
0,FORWARD AIR CORP.,Corporate,@forward_air,2013,352,0,0,0,17,1,5,0,2012-11-26 15:51:25+00:00,268,8,0,6,1076,0,0,0,71,28,14,0
1,FORWARD AIR CORP.,Corporate,@forward_air,2014,566,0,0,0,31,12,5,0,2012-11-26 15:51:25+00:00,268,8,0,6,1076,0,0,0,71,28,14,0
2,FORWARD AIR CORP.,Corporate,@forward_air,2015,158,0,0,0,23,15,4,0,2012-11-26 15:51:25+00:00,268,8,0,6,1076,0,0,0,71,28,14,0
0,CSG SYSTEMS INTERNATIONAL INC.,Corporate,@csg_i,2012,80.0,9.0,2.0,0.0,97,10,8,0,2011-07-25 17:48:39+00:00,3189,939,1225,145,6204,371,69,66,4837,33243,646,215
1,CSG SYSTEMS INTERNATIONAL INC.,Corporate,@csg_i,2013,349.0,13.0,39.0,0.0,214,76,15,0,2011-07-25 17:48:39+00:00,3189,939,1225,145,6204,371,69,66,4837,33243,646,215
2,CSG SYSTEMS INTERNATIONAL INC.,Corporate,@csg_i,2014,263.0,17.0,5.0,0.0,127,96,8,0,2011-07-25 17:48:39+00:00,3189,939,1225,145,6204,371,69,66,4837,33243,646,215
3,CSG SYSTEMS INTERNATIONAL INC.,Corporate,@csg_i,2015,182.0,24.0,2.0,1.0,70,111,4,0,2011-07-25 17:48:39+00:00,3189,939,1225,145,6204,371,69,66,4837,33243,646,215
4,CSG SYSTEMS INTERNATIONAL INC.,Corporate,@csg_i,2016,875.0,41.0,2.0,1.0,232,371,11,10,2011-07-25 17:48:39+00:00,3189,939,1225,145,6204,371,69,66,4837,33243,646,215
5,CSG SYSTEMS INTERNATIONAL INC.,Corporate,@csg_i,2017,979.0,82.0,6.0,16.0,286,500,21,15,2011-07-25 17:48:39+00:00,3189,939,1225,145,6204,371,69,66,4837,33243,646,215
6,CSG SYSTEMS INTERNATIONAL INC.,Corporate,@csg_i,2018,924.0,68.0,4.0,38.0,320,639,16,25,2011-07-25 17:48:39+00:00,3189,939,1225,145,6204,371,69,66,4837,33243,646,215
7,CSG SYSTEMS INTERNATIONAL INC.,Corporate,@csg_i,2019,970.0,34.0,4.0,2.0,782,3986,76,45,2011-07-25 17:48:39+00:00,3189,939,1225,145,6204,371,69,66,4837,33243,646,215
8,CSG SYSTEMS INTERNATIONAL INC.,Corporate,@csg_i,2020,449.0,34.0,1.0,2.0,1129,8951,146,32,2011-07-25 17:48:39+00:00,3189,939,1225,145,6204,371,69,66,4837,33243,646,215
9,CSG SYSTEMS INTERNATIONAL INC.,Corporate,@csg_i,2021,576.0,26.0,0.0,3.0,578,3224,53,16,2011-07-25 17:48:39+00:00,3189,939,1225,145,6204,371,69,66,4837,33243,646,215
10,CSG SYSTEMS INTERNATIONAL INC.,Corporate,@csg_i,2022,557.0,23.0,4.0,3.0,1002,15279,288,72,2011-07-25 17:48:39+00:00,3189,939,1225,145,6204,371,69,66,4837,33243,646,215
0,STAMPS.COM INC.,Corporate,@StampsCom,2009,87.0,0.0,0.0,0.0,0,0,0,0,2009-03-13 00:28:15+00:00,4860,162,117,86,1343,34,3702,6,405,566,772,63
1,STAMPS.COM INC.,Corporate,@StampsCom,2010,138.0,7.0,318.0,0.0,25,5,0,0,2009-03-13 00:28:15+00:00,4860,162,117,86,1343,34,3702,6,405,566,772,63
2,STAMPS.COM INC.,Corporate,@StampsCom,2011,204.0,13.0,411.0,0.0,24,0,11,0,2009-03-13 00:28:15+00:00,4860,162,117,86,1343,34,3702,6,405,566,772,63
3,STAMPS.COM INC.,Corporate,@StampsCom,2012,191.0,8.0,753.0,0.0,57,5,47,0,2009-03-13 00:28:15+00:00,4860,162,117,86,1343,34,3702,6,405,566,772,63
4,STAMPS.COM INC.,Corporate,@StampsCom,2013,167.0,0.0,672.0,0.0,47,21,23,0,2009-03-13 00:28:15+00:00,4860,162,117,86,1343,34,3702,6,405,566,772,63
5,STAMPS.COM INC.,Corporate,@StampsCom,2014,139.0,0.0,718.0,0.0,28,21,23,0,2009-03-13 00:28:15+00:00,4860,162,117,86,1343,34,3702,6,405,566,772,63
6,STAMPS.COM INC.,Corporate,@StampsCom,2015,77.0,0.0,463.0,0.0,63,49,19,0,2009-03-13 00:28:15+00:00,4860,162,117,86,1343,34,3702,6,405,566,772,63
7,STAMPS.COM INC.,Corporate,@StampsCom,2016,80.0,1.0,26.0,1.0,38,51,55,12,2009-03-13 00:28:15+00:00,4860,162,117,86,1343,34,3702,6,405,566,772,63
8,STAMPS.COM INC.,Corporate,@StampsCom,2017,61.0,2.0,9.0,0.0,28,111,166,10,2009-03-13 00:28:15+00:00,4860,162,117,86,1343,34,3702,6,405,566,772,63
9,STAMPS.COM INC.,Corporate,@StampsCom,2018,52.0,0.0,107.0,1.0,17,68,84,8,2009-03-13 00:28:15+00:00,4860,162,117,86,1343,34,3702,6,405,566,772,63
10,STAMPS.COM INC.,Corporate,@StampsCom,2019,45.0,1.0,121.0,1.0,48,152,42,20,2009-03-13 00:28:15+00:00,4860,162,117,86,1343,34,3702,6,405,566,772,63
11,STAMPS.COM INC.,Corporate,@StampsCom,2020,63.0,2.0,90.0,1.0,19,36,223,8,2009-03-13 00:28:15+00:00,4860,162,117,86,1343,34,3702,6,405,566,772,63
12,STAMPS.COM INC.,Corporate,@StampsCom,2021,30.0,0.0,8.0,2.0,10,33,61,4,2009-03-13 00:28:15+00:00,4860,162,117,86,1343,34,3702,6,405,566,772,63
13,STAMPS.COM INC.,Corporate,@StampsCom,2022,9.0,0.0,6.0,0.0,1,14,18,1,2009-03-13 00:28:15+00:00,4860,162,117,86,1343,34,3702,6,405,566,772,63
0,UNITED COMMUNITY BANKS INC.,Corporate,@ucbankmn,2009,50.0,0.0,0.0,0.0,0,2,1,0,2009-06-17 19:43:57+00:00,1290,214,183,36,1357,40,29,23,181,705,46,22
1,UNITED COMMUNITY BANKS INC.,Corporate,@ucbankmn,2010,52.0,0.0,0.0,0.0,2,0,0,0,2009-06-17 19:43:57+00:00,1290,214,183,36,1357,40,29,23,181,705,46,22
2,UNITED COMMUNITY BANKS INC.,Corporate,@ucbankmn,2011,116.0,0.0,0.0,0.0,0,0,6,0,2009-06-17 19:43:57+00:00,1290,214,183,36,1357,40,29,23,181,705,46,22
3,UNITED COMMUNITY BANKS INC.,Corporate,@ucbankmn,2012,85.0,1.0,0.0,0.0,3,1,6,0,2009-06-17 19:43:57+00:00,1290,214,183,36,1357,40,29,23,181,705,46,22
4,UNITED COMMUNITY BANKS INC.,Corporate,@ucbankmn,2013,105.0,1.0,0.0,0.0,7,6,5,0,2009-06-17 19:43:57+00:00,1290,214,183,36,1357,40,29,23,181,705,46,22
5,UNITED COMMUNITY BANKS INC.,Corporate,@ucbankmn,2014,205.0,0.0,3.0,0.0,11,13,2,0,2009-06-17 19:43:57+00:00,1290,214,183,36,1357,40,29,23,181,705,46,22
6,UNITED COMMUNITY BANKS INC.,Corporate,@ucbankmn,2015,64.0,1.0,6.0,4.0,6,12,3,0,2009-06-17 19:43:57+00:00,1290,214,183,36,1357,40,29,23,181,705,46,22
7,UNITED COMMUNITY BANKS INC.,Corporate,@ucbankmn,2016,3.0,4.0,2.0,1.0,3,6,0,0,2009-06-17 19:43:57+00:00,1290,214,183,36,1357,40,29,23,181,705,46,22
8,UNITED COMMUNITY BANKS INC.,Corporate,@ucbankmn,2017,7.0,1.0,2.0,2.0,2,12,0,0,2009-06-17 19:43:57+00:00,1290,214,183,36,1357,40,29,23,181,705,46,22
9,UNITED COMMUNITY BANKS INC.,Corporate,@ucbankmn,2018,35.0,25.0,6.0,14.0,16,49,1,3,2009-06-17 19:43:57+00:00,1290,214,183,36,1357,40,29,23,181,705,46,22
10,UNITED COMMUNITY BANKS INC.,Corporate,@ucbankmn,2019,51.0,5.0,8.0,2.0,43,134,3,1,2009-06-17 19:43:57+00:00,1290,214,183,36,1357,40,29,23,181,705,46,22
11,UNITED COMMUNITY BANKS INC.,Corporate,@ucbankmn,2020,278.0,2.0,2.0,0.0,41,183,3,10,2009-06-17 19:43:57+00:00,1290,214,183,36,1357,40,29,23,181,705,46,22
12,UNITED COMMUNITY BANKS INC.,Corporate,@ucbankmn,2021,165.0,0.0,0.0,0.0,22,130,10,2,2009-06-17 19:43:57+00:00,1290,214,183,36,1357,40,29,23,181,705,46,22
13,UNITED COMMUNITY BANKS INC.,Corporate,@ucbankmn,2022,141.0,0.0,0.0,0.0,25,157,6,6,2009-06-17 19:43:57+00:00,1290,214,183,36,1357,40,29,23,181,705,46,22
0,FINANCIAL ENGINES INC,Corporate,@FinEngines,2012,401.0,0.0,2.0,0.0,30,2,7,0,2012-05-09 23:07:56+00:00,1742,1586,66,74,3767,25,3,1,549,477,54,13
1,FINANCIAL ENGINES INC,Corporate,@FinEngines,2013,431.0,0.0,0.0,0.0,89,15,10,0,2012-05-09 23:07:56+00:00,1742,1586,66,74,3767,25,3,1,549,477,54,13
2,FINANCIAL ENGINES INC,Corporate,@FinEngines,2014,1167.0,1.0,0.0,0.0,88,62,18,0,2012-05-09 23:07:56+00:00,1742,1586,66,74,3767,25,3,1,549,477,54,13
3,FINANCIAL ENGINES INC,Corporate,@FinEngines,2015,1202.0,7.0,0.0,0.0,116,115,15,0,2012-05-09 23:07:56+00:00,1742,1586,66,74,3767,25,3,1,549,477,54,13
